":@computed_region_43wa_7qmu",":@computed_region_6mkv_f3dw",":@computed_region_awaf_s7ux",":@computed_region_bdys_3d7i",":@computed_region_d3ds_rm58",":@computed_region_d9mm_jgwp",":@computed_region_rpca_8um6",":@computed_region_vrxf_vc4k","arrest","beat","block","case_number","community_area","date","description","district","domestic","fbi_code","id","iucr","latitude","location","location_address","location_city","location_description","location_state","location_zip","longitude","primary_type","updated_on","ward","x_coordinate","y_coordinate","year"
"35","21546","9","247","227","20","61","40","false","0624","079XX S ELLIS AVE","JB248013","44","2018-05-03T08:39:00.000","DOMESTIC BATTERY SIMPLE","006","true","08B","11303651","0486","41.750359395","POINT (-87.600312091 41.750359395)",,,"APARTMENT",,,"-87.600312091","BATTERY","2018-05-10T15:48:24.000","8","1184272","1852474","2018"
"38","21869","28","257","11","1","48","14","true","1722","046XX N PULASKI RD","JB247923","14","2018-05-03T08:35:00.000","POSS: COCAINE","017","false","18","11303318","2022","41.96593721","POINT (-87.727964573 41.96593721)",,,"GOVERNMENT BUILDING/PROPERTY",,,"-87.727964573","NARCOTICS","2018-05-10T15:48:24.000","39","1148885","1930759","2018"
"36","14309","22","580","88","22","42","38","false","0111","0000X E LAKE ST","JB247915","32","2018-05-03T08:30:00.000","OVER $500","001","false","06","11303300","0810","41.885729338","POINT (-87.625780935 41.885729338)",,,"PARKING LOT/GARAGE(NON.RESID.)",,,"-87.625780935","THEFT","2018-05-10T15:48:24.000","42","1176916","1901744","2018"
"42","22212","33","628","252","9","13","71","false","2213","095XX S WINCHESTER AVE","JB247927","72","2018-05-03T08:30:00.000","FINANCIAL IDENTITY THEFT OVER $ 300","022","false","11","11303299","1153","41.720591477","POINT (-87.670745501 41.720591477)",,,"APARTMENT",,,"-87.670745501","DECEPTIVE PRACTICE","2018-05-10T15:48:24.000","19","1165136","1841471","2018"
"8","22248","49","777","120","23","56","61","false","0923","052XX S MOZART ST","JB250858","63","2018-05-03T08:30:00.000","DOMESTIC BATTERY SIMPLE","009","true","08B","11305499","0486","41.798648681","POINT (-87.695159345 41.798648681)",,,"RESIDENCE",,,"-87.695159345","BATTERY","2018-05-10T15:48:24.000","14","1158260","1869864","2018"
"38","21849","46","167","48","1","20","13","true","1712","033XX W CATALPA AVE","JB247957","13","2018-05-03T08:30:00.000","DOMESTIC BATTERY SIMPLE","017","true","08B","11303367","0486","41.981220298","POINT (-87.711648107 41.981220298)",,,"APARTMENT",,,"-87.711648107","BATTERY","2018-05-10T15:48:24.000","40","1153282","1936360","2018"
"18","21186","13","689","19","5","53","57","false","1922","037XX N MARSHFIELD AVE","JB249301","6","2018-05-03T08:30:00.000","CRIMINAL DEFACEMENT","019","false","14","11304512","1305","41.949553163","POINT (-87.67014421 41.949553163)",,,"ALLEY",,,"-87.67014421","CRIMINAL DAMAGE","2018-05-10T15:48:24.000","47","1164656","1924905","2018"
"10","14913","48","12","144","22","35","38","true","0123","011XX S CLARK ST","JB247951","32","2018-05-03T08:20:00.000","RETAIL THEFT","001","false","06","11303394","0860","41.86821682","POINT (-87.6304532 41.86821682)",,,"SMALL RETAIL STORE",,,"-87.6304532","THEFT","2018-05-10T15:48:24.000","2","1175696","1895352","2018"
"33","22538","32","152","262","18","24","39","false","0331","069XX S MERRILL AVE","JB250309","43","2018-05-03T08:15:00.000","FROM BUILDING","003","false","06","11305101","0890","41.769014078","POINT (-87.572709347 41.769014078)",,,"SCHOOL, PUBLIC, BUILDING",,,"-87.572709347","THEFT","2018-05-10T15:48:24.000","5","1191744","1859337","2018"
"9","21192","12","218","125","24","10","7","false","0231","051XX S CALUMET AVE","JB248008","40","2018-05-03T08:11:00.000","AGGRAVATED: OTHER DANG WEAPON","002","false","04B","11304280","0430","41.801609105","POINT (-87.617736187 41.801609105)",,,"STREET",,,"-87.617736187","BATTERY","2018-05-10T15:48:24.000","3","1179362","1871109","2018"
"48","14924","26","123","106","23","37","59","false","0925","005XX W 42ND ST","JB247965","61","2018-05-03T08:05:00.000","ATTEMPT - FINANCIAL IDENTITY THEFT","009","false","11","11303325","1156","41.818099622","POINT (-87.639230048 41.818099622)",,,"RESIDENCE",,,"-87.639230048","DECEPTIVE PRACTICE","2018-05-10T15:48:24.000","11","1173453","1877070","2018"
"28","21569","14","248","167","21","57","32","false","1031","027XX S KOMENSKY AVE","JB248999","30","2018-05-03T08:00:00.000","UNLAWFUL ENTRY","010","false","05","11304072","0620","41.841896711","POINT (-87.725703815 41.841896711)",,,"APARTMENT",,,"-87.725703815","BURGLARY","2018-05-10T15:48:24.000","22","1149820","1885563","2018"
"36","14311","22","92","79","22","41","38","false","0122","001XX W MADISON ST","JB254263","32","2018-05-03T08:00:00.000","TO VEHICLE","001","false","14","11307861","1320","41.881951791","POINT (-87.633152311 41.881951791)",,,"PARKING LOT/GARAGE(NON.RESID.)",,,"-87.633152311","CRIMINAL DAMAGE","2018-05-10T15:48:24.000","42","1174920","1900351","2018"
,,,,,,,,"false","1722","047XX N KEELER AVE","JB247895","14","2018-05-03T08:00:00.000","AUTOMOBILE","017","false","07","11308294","0910",,,,,"STREET",,,,"MOTOR VEHICLE THEFT","2018-05-10T15:48:24.000","39",,,"2018"
"25","4449","38","680","31","5","22","57","false","1933","011XX W WELLINGTON AVE","JB249328","6","2018-05-03T08:00:00.000","OVER $500","019","false","06","11304967","0810","41.936208709","POINT (-87.658017982 41.936208709)",,,"RESIDENTIAL YARD (FRONT/BACK)",,,"-87.658017982","THEFT","2018-05-10T15:48:24.000","44","1167993","1920068","2018"
"24","21849","46","29","57","2","20","6","false","2011","055XX N MAPLEWOOD AVE","JB250900","4","2018-05-03T08:00:00.000","DOMESTIC BATTERY SIMPLE","020","true","08B","11305528","0486","41.98227342","POINT (-87.693056814 41.98227342)",,,"OTHER",,,"-87.693056814","BATTERY","2018-05-10T15:48:24.000","40","1158334","1936781","2018"
"43","21861","30","569","250","10","19","45","true","0511","102XX S LA SALLE ST","JB247918","49","2018-05-03T08:00:00.000","DOMESTIC BATTERY SIMPLE","005","true","08B","11303377","0486","41.708171691","POINT (-87.627141674 41.708171691)",,,"RESIDENCE",,,"-87.627141674","BATTERY","2018-05-10T15:48:24.000","9","1177077","1837040","2018"
"31","22257","17","383","207","13","58","64","false","0832","070XX S WESTERN AVE","JB248459","66","2018-05-03T08:00:00.000","POCKET-PICKING","008","false","06","11303684","0870","41.765543457","POINT (-87.683266572 41.765543457)",,,"CURRENCY EXCHANGE",,,"-87.683266572","THEFT","2018-05-10T15:48:24.000","17","1161594","1857825","2018"
"43","4460","30","9","221","10","47","51","false","0533","130XX S DR MARTIN LUTHER KING JR DR","JB248056","54","2018-05-03T08:00:00.000","ILLEGAL USE CASH CARD","005","false","11","11303374","1152","41.657559722","POINT (-87.613280429 41.657559722)",,,"RESIDENCE",,,"-87.613280429","DECEPTIVE PRACTICE","2018-05-10T15:48:24.000","9","1181016","1818629","2018"
"13","21554","18","151","244","9","59","72","false","2222","010XX W 92ND ST","JB248410","73","2018-05-03T08:00:00.000","$500 AND UNDER","022","false","06","11303724","0820","41.726860397","POINT (-87.649814652 41.726860397)",,,"STREET",,,"-87.649814652","THEFT","2018-05-10T15:48:24.000","21","1170832","1843800","2018"
"36","21182","22","159","87","22","42","38","false","0114","003XX N LAKE SHORE DR NB","JB248094","32","2018-05-03T08:00:00.000","SIMPLE","001","false","08B","11303435","0460","41.888186139","POINT (-87.613968614 41.888186139)",,,"STREET",,,"-87.613968614","BATTERY","2018-05-10T15:48:24.000","42","1180125","1902666","2018"
"22","21861","45","525","258","9","19","45","false","2233","006XX W 111TH ST","JB247896","49","2018-05-03T08:00:00.000","DOMESTIC BATTERY SIMPLE","022","true","08B","11303780","0486","41.692393936","POINT (-87.639202814 41.692393936)",,,"RESIDENTIAL YARD (FRONT/BACK)",,,"-87.639202814","BATTERY","2018-05-10T15:48:24.000","34","1173830","1831264","2018"
"50","22618","28","364","9","1","39","16","false","1722","040XX N PULASKI RD","JB248385","16","2018-05-03T08:00:00.000","AUTOMOBILE","017","false","07","11303725","0910","41.954645841","POINT (-87.72764498 41.954645841)",,,"STREET",,,"-87.72764498","MOTOR VEHICLE THEFT","2018-05-10T15:48:24.000","39","1149001","1926645","2018"
"20","21849","2","24","13","1","20","14","false","1724","032XX W SUNNYSIDE AVE","JB248339","14","2018-05-03T07:50:00.000","FORCIBLE ENTRY","017","false","05","11303745","0610","41.963007456","POINT (-87.70869619 41.963007456)",,,"APARTMENT",,,"-87.70869619","BURGLARY","2018-05-10T15:48:24.000","33","1154133","1929729","2018"
"15","22268","23","265","272","13","7","62","false","0812","062XX S MAYFIELD AVE","JB250171","64","2018-05-03T07:45:00.000","SIMPLE","008","false","08B","11305027","0460","41.778779924","POINT (-87.769082183 41.778779924)",,,"DAY CARE CENTER",,,"-87.769082183","BATTERY","2018-05-10T15:48:24.000","13","1138151","1862483","2018"
"26","14917","48","97","147","22","44","29","false","0124","004XX W HARRISON ST","JB249546","28","2018-05-03T07:45:00.000","SIMPLE","001","false","08B","11304517","0460","41.874411076","POINT (-87.63910577 41.874411076)",,,"SIDEWALK",,,"-87.63910577","BATTERY","2018-05-10T15:48:24.000","2","1173321","1897590","2018"
"36","4452","48","786","91","22","45","29","false","0121","007XX W MONROE ST","JB248692","28","2018-05-03T07:30:00.000","TO VEHICLE","001","false","14","11303811","1320","41.880521497","POINT (-87.644863603 41.880521497)",,,"PARKING LOT/GARAGE(NON.RESID.)",,,"-87.644863603","CRIMINAL DAMAGE","2018-05-10T15:48:24.000","2","1171735","1899804","2018"
"31","21554","17","1","229","20","59","40","false","0621","079XX S PARNELL AVE","JB248716","44","2018-05-03T07:27:00.000","TELEPHONE THREAT","006","false","26","11304023","2820","41.750195321","POINT (-87.63793182 41.750195321)",,,"RESIDENCE",,,"-87.63793182","OTHER OFFENSE","2018-05-10T15:48:24.000","17","1174007","1852329","2018"
"5","21853","3","44","33","11","9","10","false","2424","018XX W FARWELL AVE","JB253559","1","2018-05-03T07:25:00.000","FRAUD OR CONFIDENCE GAME","024","false","11","11307379","1130","42.00651246","POINT (-87.67647013 42.00651246)",,,"APARTMENT",,,"-87.67647013","DECEPTIVE PRACTICE","2018-05-10T15:48:24.000","49","1162776","1945648","2018"
"1","14924","29","706","108","23","37","59","false","0931","023XX W 47TH ST","JB248703","61","2018-05-03T07:15:00.000","AGGRAVATED: OTHER DANG WEAPON","009","false","04B","11303921","0430","41.808420164","POINT (-87.683251427 41.808420164)",,,"STREET",,,"-87.683251427","BATTERY","2018-05-10T15:48:24.000","12","1161480","1873449","2018"
"45","22216","4","694","81","25","32","26","true","1532","049XX W HURON ST","JB247903","25","2018-05-03T07:09:00.000","POSS: HEROIN(WHITE)","015","false","18","11303340","2024","41.89313201","POINT (-87.748981736 41.89313201)",,,"APARTMENT",,,"-87.748981736","NARCOTICS","2018-05-10T15:48:24.000","37","1143350","1904189","2018"
"14","21184","36","36","140","16","28","28","false","1134","031XX W POLK ST","JB248787","27","2018-05-03T07:00:00.000","TO PROPERTY","011","false","14","11303900","1310","41.870970438","POINT (-87.7044859 41.870970438)",,,"APARTMENT",,,"-87.7044859","CRIMINAL DAMAGE","2018-05-10T15:48:24.000","24","1155524","1896199","2018"
"45","4299","4","578","69","25","5","26","false","1531","010XX N LAMON AVE","JB247854","25","2018-05-03T07:00:00.000","SIMPLE","015","false","08A","11303311","0560","41.898954812","POINT (-87.748348292 41.898954812)",,,"APARTMENT",,,"-87.748348292","ASSAULT","2018-05-10T15:48:24.000","37","1143508","1906312","2018"
"47","22250","47","174","255","19","19","48","false","0513","109XX S DOTY AVE E","JB248614","51","2018-05-03T07:00:00.000","$500 AND UNDER","005","false","06","11304186","0820","41.695908161","POINT (-87.595822806 41.695908161)",,,"OTHER",,,"-87.595822806","THEFT","2018-05-10T15:48:24.000","10","1185667","1832643","2018"
"33","22538","32","152","262","18","24","39","false","0331","021XX E 69TH ST","JB248059","43","2018-05-03T07:00:00.000","VIOLATE ORDER OF PROTECTION","003","true","26","11303460","4387","41.769837371","POINT (-87.573124852 41.769837371)",,,"SIDEWALK",,,"-87.573124852","OTHER OFFENSE","2018-05-10T15:48:24.000","5","1191628","1859636","2018"
"2","22257","44","276","164","17","23","65","false","0714","059XX S ASHLAND AVE","JB247921","67","2018-05-03T07:00:00.000","$500 AND UNDER","007","false","06","11303478","0820","41.786291714","POINT (-87.664386014 41.786291714)",,,"VEHICLE NON-COMMERCIAL",,,"-87.664386014","THEFT","2018-05-10T15:48:24.000","15","1166686","1865425","2018"
"18","21186","13","725","12","5","53","57","false","1923","039XX N CLARK ST","JB249310","6","2018-05-03T07:00:00.000","FROM BUILDING","019","false","06","11304519","0890","41.953305818","POINT (-87.66140353 41.953305818)",,,"RESIDENCE",,,"-87.66140353","THEFT","2018-05-10T15:48:24.000","47","1167023","1926291","2018"
"33","22538","32","142","262","18","24","39","false","0331","070XX S CRANDON AVE","JB247839","43","2018-05-03T06:45:00.000","ARMED: HANDGUN","003","false","03","11303264","031A","41.766686762","POINT (-87.56978969 41.766686762)",,,"SIDEWALK",,,"-87.56978969","ROBBERY","2018-05-10T15:48:24.000","5","1192548","1858496","2018"
"46","21572","41","584","86","16","30","24","false","1123","004XX N DRAKE AVE","JB249518","23","2018-05-03T06:45:00.000","$500 AND UNDER","011","false","06","11304551","0820","41.88895519","POINT (-87.714904997 41.88895519)",,,"RESIDENCE",,,"-87.714904997","THEFT","2018-05-10T15:48:24.000","27","1152639","1902732","2018"
"4","22260","53","401","124","24","10","7","false","0233","055XX S PAYNE DR","JB248541","40","2018-05-03T06:45:00.000","TO VEHICLE","002","false","14","11303718","1320","41.794744605","POINT (-87.607507695 41.794744605)",,,"PARK PROPERTY",,,"-87.607507695","CRIMINAL DAMAGE","2018-05-10T15:48:24.000","20","1182172","1868631","2018"
"33","22260","32","503","132","24","60","8","false","0235","013XX E 57TH ST","JB248622","41","2018-05-03T06:45:00.000","DOMESTIC BATTERY SIMPLE","002","true","08B","11303781","0486","41.791472392","POINT (-87.594005969 41.791472392)",,,"APARTMENT",,,"-87.594005969","BATTERY","2018-05-10T15:48:24.000","5","1185864","1867470","2018"
"42","4447","33","661","254","9","33","71","true","2211","100XX S WASHTENAW AVE","JB248001","72","2018-05-03T06:44:00.000","$500 AND UNDER","022","false","06","11303570","0820","41.711077382","POINT (-87.689170138 41.711077382)",,,"VEHICLE NON-COMMERCIAL",,,"-87.689170138","THEFT","2018-05-10T15:48:24.000","19","1160132","1837966","2018"
"23","21572","11","675","100","16","30","27","false","1115","040XX W WILCOX ST","JB248057","26","2018-05-03T06:30:00.000","AUTOMOBILE","011","false","07","11303386","0910","41.878854041","POINT (-87.72681897 41.878854041)",,,"STREET",,,"-87.72681897","MOTOR VEHICLE THEFT","2018-05-10T15:48:24.000","28","1149421","1899028","2018"
"10","4301","1","583","104","24","36","4","false","0214","007XX E BOWEN AVE","JB247861","38","2018-05-03T06:30:00.000","FINANCIAL IDENTITY THEFT OVER $ 300","002","false","11","11303252","1153","41.819484559","POINT (-87.607121993 41.819484559)",,,"APARTMENT",,,"-87.607121993","DECEPTIVE PRACTICE","2018-05-10T15:48:24.000","4","1182201","1877647","2018"
"45","22615","4","600","195","6","5","26","false","2533","051XX W NORTH AVE","JB247836","25","2018-05-03T06:25:00.000","SIMPLE","025","true","08B","11303385","0460","41.909509901","POINT (-87.754996996 41.909509901)",,,"SIDEWALK",,,"-87.754996996","BATTERY","2018-05-10T15:48:24.000","37","1141672","1910146","2018"
"13","22212","18","195","245","9","59","72","false","2213","015XX W 95TH ST","JB248101","73","2018-05-03T06:10:00.000","NON-AGGRAVATED","022","false","02","11303782","0281","41.721224132","POINT (-87.662013664 41.721224132)",,,"VEHICLE NON-COMMERCIAL",,,"-87.662013664","CRIM SEXUAL ASSAULT","2018-05-10T15:48:24.000","21","1167518","1841720","2018"
"13","21554","18","487","236","20","59","70","false","0622","082XX S HALSTED ST","JB247819","71","2018-05-03T06:05:00.000","DOMESTIC BATTERY SIMPLE","006","true","08B","11303234","0486","41.744245687","POINT (-87.643855298 41.744245687)",,,"APARTMENT",,,"-87.643855298","BATTERY","2018-05-10T15:48:24.000","21","1172408","1850148","2018"
"43","21861","30","236","256","10","19","45","false","0512","103XX S DR MARTIN LUTHER KING JR DR","JB248055","49","2018-05-03T06:00:00.000","FROM BUILDING","005","false","06","11303370","0890","41.706466692","POINT (-87.613745739 41.706466692)",,,"RESIDENCE",,,"-87.613745739","THEFT","2018-05-10T15:48:24.000","9","1180740","1836449","2018"
"46","21560","10","519","80","15","4","25","false","1221","019XX W HUBBARD ST","JB248086","24","2018-05-03T06:00:00.000","SIMPLE","012","true","08A","11303546","0560","41.88974716","POINT (-87.675684525 41.88974716)",,,"RESIDENCE",,,"-87.675684525","ASSAULT","2018-05-10T15:48:24.000","26","1163316","1903100","2018"
"32","22260","31","514","211","18","60","67","false","0322","069XX S INDIANA AVE","JB249176","69","2018-05-03T06:00:00.000","SIMPLE","003","true","08B","11304256","0460","41.768039718","POINT (-87.620180492 41.768039718)",,,"APARTMENT",,,"-87.620180492","BATTERY","2018-05-10T15:48:24.000","6","1178797","1858871","2018"
"17","22618","7","411","175","6","21","21","false","2523","031XX N KENNETH AVE","JB247814","20","2018-05-03T05:40:00.000","SIMPLE","025","false","08B","11303227","0460","41.937687018","POINT (-87.738225235 41.937687018)",,,"STREET",,,"-87.738225235","BATTERY","2018-05-10T15:48:24.000","31","1146166","1920445","2018"
"50","22618","25","363","11","1","21","16","true","1722","044XX W BERTEAU AVE","JB247932","16","2018-05-03T05:32:00.000","DOMESTIC BATTERY SIMPLE","017","true","08B","11303442","0486","41.957134902","POINT (-87.738680369 41.957134902)",,,"FACTORY/MANUFACTURING BUILDING",,,"-87.738680369","BATTERY","2018-05-10T15:48:24.000","38","1145993","1927531","2018"
"43","21861","30","229","219","10","19","50","false","0532","116XX S MICHIGAN AVE","JB247807","53","2018-05-03T05:30:00.000","TO PROPERTY","005","false","14","11303225","1310","41.682334926","POINT (-87.620651734 41.682334926)",,,"GAS STATION",,,"-87.620651734","CRIMINAL DAMAGE","2018-05-10T15:48:24.000","9","1178927","1827640","2018"
"32","21554","31","428","241","20","61","40","false","0632","086XX S STATE ST","JB247810","44","2018-05-03T05:23:00.000","RETAIL THEFT","006","false","06","11303232","0860","41.736886394","POINT (-87.624170849 41.736886394)",,,"GAS STATION",,,"-87.624170849","THEFT","2018-05-10T15:48:24.000","6","1177802","1847510","2018"
"4","22260","53","332","277","18","60","9","true","0312","065XX S DR MARTIN LUTHER KING JR DR","JB247832","42","2018-05-03T05:15:00.000","TO PROPERTY","003","false","14","11303585","1310","41.775834643","POINT (-87.615515144 41.775834643)",,,"HOTEL/MOTEL",,,"-87.615515144","CRIMINAL DAMAGE","2018-05-10T15:48:24.000","20","1180046","1861722","2018"
